account_id,username,trust_score,trust_label,bot_ratio,posts_per_day
acc01835,user_01835,50,Neutral,0.0,79
acc01836,user_01836,0,Bot/Malicious,1.0,122
acc01837,user_01837,0,Bot/Malicious,1.0,166
acc01838,user_01838,70,Neutral,0.0,9
acc01839,user_01839,70,Neutral,0.0,8
acc01840,user_01840,70,Neutral,0.0,8
acc01841,user_01841,0,Bot/Malicious,1.0,100
acc01842,user_01842,0,Bot/Malicious,1.0,108
acc01843,user_01843,75,Neutral,0.0,2
acc01844,user_01844,80,Reliable,0.0,7
acc01845,user_01845,0,Bot/Malicious,1.0,199
acc01846,user_01846,0,Bot/Malicious,1.0,87
acc01847,user_01847,70,Neutral,0.0,7
acc01848,user_01848,70,Neutral,0.0,32
acc01849,user_01849,70,Neutral,0.0,6
acc01850,user_01850,70,Neutral,0.0,23
acc01851,user_01851,0,Bot/Malicious,1.0,167
acc01852,user_01852,0,Bot/Malicious,1.0,106
acc01853,user_01853,80,Reliable,0.0,10
acc01854,user_01854,50,Neutral,0.0,74
acc01855,user_01855,60,Neutral,0.0,51
acc01856,user_01856,0,Bot/Malicious,1.0,168
acc01857,user_01857,0,Bot/Malicious,1.0,113
acc01858,user_01858,80,Reliable,0.0,34
acc01859,user_01859,80,Reliable,0.0,10
acc01860,user_01860,75,Neutral,0.0,1
acc01861,user_01861,70,Neutral,0.0,22
acc01862,user_01862,0,Bot/Malicious,1.0,75
acc01863,user_01863,80,Reliable,0.0,9
acc01864,user_01864,80,Reliable,0.0,46
acc01865,user_01865,0,Bot/Malicious,1.0,125
acc01866,user_01866,80,Reliable,0.0,8
acc01867,user_01867,80,Reliable,0.0,49
acc01868,user_01868,80,Reliable,0.0,21
acc01869,user_01869,70,Neutral,0.0,7
acc01870,user_01870,20,Bot/Malicious,1.0,50
acc01871,user_01871,0,Bot/Malicious,1.0,135
acc01872,user_01872,0,Bot/Malicious,1.0,119
acc01873,user_01873,50,Neutral,0.0,70
acc01874,user_01874,50,Neutral,0.0,76
acc01875,user_01875,80,Reliable,0.0,9
acc01876,user_01876,75,Neutral,0.0,2
acc01877,user_01877,70,Neutral,0.0,22
acc01878,user_01878,60,Neutral,0.0,55
acc01879,user_01879,50,Neutral,0.0,69
acc01880,user_01880,70,Neutral,0.0,9
acc01881,user_01881,60,Neutral,0.0,80
acc01882,user_01882,80,Reliable,0.0,33
acc01883,user_01883,70,Neutral,0.0,6
acc01884,user_01884,70,Neutral,0.0,47
acc01885,user_01885,0,Bot/Malicious,1.0,138
acc01886,user_01886,50,Neutral,0.0,73
acc01887,user_01887,60,Neutral,0.0,63
acc01888,user_01888,0,Bot/Malicious,1.0,165
acc01889,user_01889,60,Neutral,0.0,80
acc01890,user_01890,0,Bot/Malicious,1.0,72
acc01891,user_01891,80,Reliable,0.0,5
acc01892,user_01892,70,Neutral,0.0,5
acc01893,user_01893,0,Bot/Malicious,1.0,88
acc01894,user_01894,70,Neutral,0.0,21
acc01895,user_01895,60,Neutral,0.0,54
acc01896,user_01896,0,Bot/Malicious,1.0,157
acc01897,user_01897,70,Neutral,0.0,5
acc01898,user_01898,70,Neutral,0.0,9
acc01899,user_01899,80,Reliable,0.0,41
acc01900,user_01900,0,Bot/Malicious,1.0,174
acc01901,user_01901,50,Neutral,0.0,73
acc01902,user_01902,0,Bot/Malicious,1.0,195
acc01903,user_01903,0,Bot/Malicious,1.0,108
acc01904,user_01904,0,Bot/Malicious,1.0,62
acc01905,user_01905,0,Bot/Malicious,1.0,92
acc01906,user_01906,70,Neutral,0.0,38
acc01907,user_01907,60,Neutral,0.0,64
acc01908,user_01908,75,Neutral,0.0,3
acc01909,user_01909,0,Bot/Malicious,1.0,197
acc01910,user_01910,0,Bot/Malicious,1.0,97
acc01911,user_01911,70,Neutral,0.0,6
acc01912,user_01912,0,Bot/Malicious,1.0,188
acc01913,user_01913,0,Bot/Malicious,1.0,81
acc01914,user_01914,0,Bot/Malicious,1.0,87
acc01915,user_01915,0,Bot/Malicious,1.0,89
acc01916,user_01916,70,Neutral,0.0,41
acc01917,user_01917,0,Bot/Malicious,1.0,124
acc01918,user_01918,80,Reliable,0.0,29
acc01919,user_01919,0,Bot/Malicious,1.0,136
acc01920,user_01920,0,Bot/Malicious,1.0,60
acc01921,user_01921,60,Neutral,0.0,5
acc01922,user_01922,70,Neutral,0.0,8
acc01923,user_01923,70,Neutral,0.0,10
acc01924,user_01924,80,Reliable,0.0,34
acc01925,user_01925,75,Neutral,0.0,2
acc01926,user_01926,80,Reliable,0.0,25
acc01927,user_01927,70,Neutral,0.0,8
acc01928,user_01928,50,Neutral,0.0,80
acc01929,user_01929,0,Bot/Malicious,1.0,87
acc01930,user_01930,0,Bot/Malicious,1.0,145
acc01931,user_01931,0,Bot/Malicious,1.0,128
acc01932,user_01932,70,Neutral,0.0,25
acc01933,user_01933,0,Bot/Malicious,1.0,156
acc01934,user_01934,80,Reliable,0.0,7
acc01935,user_01935,50,Neutral,0.0,58
acc01936,user_01936,0,Bot/Malicious,1.0,171
acc01937,user_01937,80,Reliable,0.0,10
acc01938,user_01938,70,Neutral,0.0,7
acc01939,user_01939,70,Neutral,0.0,9
acc01940,user_01940,75,Neutral,0.0,4
acc01941,user_01941,50,Neutral,0.0,51
acc01942,user_01942,70,Neutral,0.0,39
acc01943,user_01943,0,Bot/Malicious,1.0,107
acc01944,user_01944,0,Bot/Malicious,1.0,126
acc01945,user_01945,70,Neutral,0.0,50
acc01946,user_01946,0,Bot/Malicious,1.0,156
acc01947,user_01947,50,Neutral,0.0,61
acc01948,user_01948,0,Bot/Malicious,1.0,176
acc01949,user_01949,70,Neutral,0.0,43
acc01950,user_01950,0,Bot/Malicious,1.0,116
acc01951,user_01951,50,Neutral,0.0,72
acc01952,user_01952,40,Neutral,0.0,56
acc01953,user_01953,70,Neutral,0.0,23
acc01954,user_01954,70,Neutral,0.0,28
acc01955,user_01955,0,Bot/Malicious,1.0,142
acc01956,user_01956,0,Bot/Malicious,1.0,62
acc01957,user_01957,50,Neutral,0.0,79
acc01958,user_01958,80,Reliable,0.0,31
acc01959,user_01959,70,Neutral,0.0,9
acc01960,user_01960,50,Neutral,0.0,71
acc01961,user_01961,50,Neutral,0.0,64
acc01962,user_01962,80,Reliable,0.0,42
acc01963,user_01963,70,Neutral,0.0,9
acc01964,user_01964,0,Bot/Malicious,1.0,155
acc01965,user_01965,75,Neutral,0.0,3
acc01966,user_01966,70,Neutral,0.0,9
acc01967,user_01967,50,Neutral,0.0,74
acc01968,user_01968,60,Neutral,0.0,68
acc01969,user_01969,0,Bot/Malicious,1.0,69
acc01970,user_01970,70,Neutral,0.0,8
acc01971,user_01971,0,Bot/Malicious,1.0,85
acc01972,user_01972,60,Neutral,0.0,53
acc01973,user_01973,70,Neutral,0.0,39
acc01974,user_01974,75,Neutral,0.0,4
acc01975,user_01975,70,Neutral,0.0,34
acc01976,user_01976,75,Neutral,0.0,2
acc01977,user_01977,65,Neutral,0.0,2
acc01978,user_01978,0,Bot/Malicious,1.0,60
acc01979,user_01979,50,Neutral,0.0,52
acc01980,user_01980,70,Neutral,0.0,5
acc01981,user_01981,80,Reliable,0.0,20
acc01982,user_01982,70,Neutral,0.0,10
acc01983,user_01983,85,Reliable,0.0,3
acc01984,user_01984,85,Reliable,0.0,3
acc01985,user_01985,0,Bot/Malicious,1.0,198
acc01986,user_01986,60,Neutral,0.0,69
acc01987,user_01987,50,Neutral,0.0,56
acc01988,user_01988,40,Neutral,0.0,68
acc01989,user_01989,80,Reliable,0.0,32
acc01990,user_01990,80,Reliable,0.0,20
acc01991,user_01991,80,Reliable,0.0,9
acc01992,user_01992,0,Bot/Malicious,1.0,200
acc01993,user_01993,85,Reliable,0.0,3
acc01994,user_01994,0,Bot/Malicious,1.0,104
acc01995,user_01995,70,Neutral,0.0,6
acc01996,user_01996,70,Neutral,0.0,28
acc01997,user_01997,70,Neutral,0.0,38
acc01998,user_01998,70,Neutral,0.0,6
acc01999,user_01999,0,Bot/Malicious,1.0,166
acc02000,user_02000,50,Neutral,0.0,73
acc02001,user_02001,0,Bot/Malicious,1.0,124
acc02002,user_02002,80,Reliable,0.0,8
acc02003,user_02003,85,Reliable,0.0,1
acc02004,user_02004,70,Neutral,0.0,7
acc02005,user_02005,70,Neutral,0.0,25
acc02006,user_02006,0,Bot/Malicious,1.0,76
acc02007,user_02007,0,Bot/Malicious,1.0,100
acc02008,user_02008,0,Bot/Malicious,1.0,81
acc02009,user_02009,0,Bot/Malicious,1.0,121
acc02010,user_02010,50,Neutral,0.0,57
acc02011,user_02011,50,Neutral,0.0,80
acc02012,user_02012,60,Neutral,0.0,58
acc02013,user_02013,70,Neutral,0.0,37
acc02014,user_02014,70,Neutral,0.0,5
acc02015,user_02015,50,Neutral,0.0,80
acc02016,user_02016,80,Reliable,0.0,23
acc02017,user_02017,80,Reliable,0.0,21
acc02018,user_02018,50,Neutral,0.0,63
acc02019,user_02019,50,Neutral,0.0,59
acc02020,user_02020,50,Neutral,0.0,68
acc02021,user_02021,0,Bot/Malicious,1.0,101
acc02022,user_02022,0,Bot/Malicious,1.0,179
acc02023,user_02023,40,Neutral,0.0,54
acc02024,user_02024,70,Neutral,0.0,7
acc02025,user_02025,0,Bot/Malicious,1.0,163
acc02026,user_02026,80,Reliable,0.0,9
acc02027,user_02027,70,Neutral,0.0,30
acc02028,user_02028,0,Bot/Malicious,1.0,149
acc02029,user_02029,60,Neutral,0.0,51
acc02030,user_02030,50,Neutral,0.0,56
acc02031,user_02031,70,Neutral,0.0,9
acc02032,user_02032,0,Bot/Malicious,1.0,146
acc02033,user_02033,0,Bot/Malicious,1.0,132
acc02034,user_02034,85,Reliable,0.0,3
acc02035,user_02035,40,Neutral,0.0,57
acc02036,user_02036,0,Bot/Malicious,1.0,74
acc02037,user_02037,0,Bot/Malicious,1.0,139
acc02038,user_02038,85,Reliable,0.0,4
acc02039,user_02039,85,Reliable,0.0,2
acc02040,user_02040,0,Bot/Malicious,1.0,93
acc02041,user_02041,80,Reliable,0.0,8
acc02042,user_02042,50,Neutral,0.0,77
acc02043,user_02043,70,Neutral,0.0,50
acc02044,user_02044,0,Bot/Malicious,1.0,196
acc02045,user_02045,70,Neutral,0.0,8
acc02046,user_02046,70,Neutral,0.0,6
acc02047,user_02047,70,Neutral,0.0,41
acc02048,user_02048,0,Bot/Malicious,1.0,161
acc02049,user_02049,70,Neutral,0.0,9
acc02050,user_02050,70,Neutral,0.0,5
acc02051,user_02051,80,Reliable,0.0,10
acc02052,user_02052,70,Neutral,0.0,26
acc02053,user_02053,80,Reliable,0.0,10
acc02054,user_02054,0,Bot/Malicious,1.0,103
acc02055,user_02055,0,Bot/Malicious,1.0,179
acc02056,user_02056,50,Neutral,0.0,54
acc02057,user_02057,0,Bot/Malicious,1.0,114
acc02058,user_02058,50,Neutral,0.0,68
acc02059,user_02059,80,Reliable,0.0,9
acc02060,user_02060,0,Bot/Malicious,1.0,104
acc02061,user_02061,0,Bot/Malicious,1.0,118
acc02062,user_02062,60,Neutral,0.0,74
acc02063,user_02063,50,Neutral,0.0,66
acc02064,user_02064,70,Neutral,0.0,6
acc02065,user_02065,80,Reliable,0.0,5
acc02066,user_02066,0,Bot/Malicious,1.0,66
acc02067,user_02067,0,Bot/Malicious,1.0,118
acc02068,user_02068,80,Reliable,0.0,5
acc02069,user_02069,0,Bot/Malicious,1.0,111
acc02070,user_02070,85,Reliable,0.0,4
acc02071,user_02071,0,Bot/Malicious,1.0,193
acc02072,user_02072,75,Neutral,0.0,4
acc02073,user_02073,80,Reliable,0.0,5
acc02074,user_02074,70,Neutral,0.0,31
acc02075,user_02075,60,Neutral,0.0,51
acc02076,user_02076,70,Neutral,0.0,6
acc02077,user_02077,80,Reliable,0.0,7
acc02078,user_02078,50,Neutral,0.0,76
acc02079,user_02079,50,Neutral,0.0,73
acc02080,user_02080,50,Neutral,0.0,67
acc02081,user_02081,50,Neutral,0.0,73
acc02082,user_02082,0,Bot/Malicious,1.0,73
acc02083,user_02083,0,Bot/Malicious,1.0,134
acc02084,user_02084,0,Bot/Malicious,1.0,110
acc02085,user_02085,75,Neutral,0.0,2
acc02086,user_02086,0,Bot/Malicious,1.0,162
acc02087,user_02087,70,Neutral,0.0,23
acc02088,user_02088,50,Neutral,0.0,80
acc02089,user_02089,0,Bot/Malicious,1.0,171
acc02090,user_02090,0,Bot/Malicious,1.0,87
acc02091,user_02091,0,Bot/Malicious,1.0,128
acc02092,user_02092,80,Reliable,0.0,22
acc02093,user_02093,75,Neutral,0.0,4
acc02094,user_02094,0,Bot/Malicious,1.0,142
acc02095,user_02095,50,Neutral,0.0,75
acc02096,user_02096,80,Reliable,0.0,7
acc02097,user_02097,75,Neutral,0.0,4
acc02098,user_02098,70,Neutral,0.0,8
acc02099,user_02099,80,Reliable,0.0,46
acc02100,user_02100,70,Neutral,0.0,8
acc02101,user_02101,0,Bot/Malicious,1.0,158
acc02102,user_02102,70,Neutral,0.0,5
acc02103,user_02103,0,Bot/Malicious,1.0,190
acc02104,user_02104,80,Reliable,0.0,21
acc02105,user_02105,70,Neutral,0.0,31
acc02106,user_02106,60,Neutral,0.0,28
acc02107,user_02107,70,Neutral,0.0,39
acc02108,user_02108,75,Neutral,0.0,3
acc02109,user_02109,50,Neutral,0.0,68
acc02110,user_02110,0,Bot/Malicious,1.0,131
acc02111,user_02111,70,Neutral,0.0,28
acc02112,user_02112,50,Neutral,0.0,72
acc02113,user_02113,70,Neutral,0.0,7
acc02114,user_02114,0,Bot/Malicious,1.0,196
acc02115,user_02115,70,Neutral,0.0,9
acc02116,user_02116,85,Reliable,0.0,2
acc02117,user_02117,0,Bot/Malicious,1.0,93
acc02118,user_02118,0,Bot/Malicious,1.0,116
acc02119,user_02119,0,Bot/Malicious,1.0,93
acc02120,user_02120,70,Neutral,0.0,9
acc02121,user_02121,50,Neutral,0.0,51
acc02122,user_02122,85,Reliable,0.0,4
acc02123,user_02123,50,Neutral,0.0,51
acc02124,user_02124,70,Neutral,0.0,10
acc02125,user_02125,70,Neutral,0.0,32
acc02126,user_02126,75,Neutral,0.0,1
acc02127,user_02127,80,Reliable,0.0,48
acc02128,user_02128,50,Neutral,0.0,63
acc02129,user_02129,70,Neutral,0.0,8
acc02130,user_02130,0,Bot/Malicious,1.0,104
acc02131,user_02131,0,Bot/Malicious,1.0,115
acc02132,user_02132,75,Neutral,0.0,1
acc02133,user_02133,0,Bot/Malicious,1.0,61
acc02134,user_02134,70,Neutral,0.0,44
acc02135,user_02135,0,Bot/Malicious,1.0,83
acc02136,user_02136,70,Neutral,0.0,31
acc02137,user_02137,0,Bot/Malicious,1.0,136
acc02138,user_02138,80,Reliable,0.0,6
acc02139,user_02139,70,Neutral,0.0,5
acc02140,user_02140,80,Reliable,0.0,8
acc02141,user_02141,0,Bot/Malicious,1.0,160
acc02142,user_02142,0,Bot/Malicious,1.0,182
acc02143,user_02143,80,Reliable,0.0,6
acc02144,user_02144,80,Reliable,0.0,9
acc02145,user_02145,0,Bot/Malicious,1.0,63
acc02146,user_02146,75,Neutral,0.0,3
acc02147,user_02147,70,Neutral,0.0,8
acc02148,user_02148,0,Bot/Malicious,1.0,60
acc02149,user_02149,50,Neutral,0.0,51
acc02150,user_02150,50,Neutral,0.0,75
acc02151,user_02151,85,Reliable,0.0,4
acc02152,user_02152,80,Reliable,0.0,9
acc02153,user_02153,50,Neutral,0.0,57
acc02154,user_02154,80,Reliable,0.0,9
acc02155,user_02155,0,Bot/Malicious,1.0,69
acc02156,user_02156,60,Neutral,0.0,6
acc02157,user_02157,70,Neutral,0.0,27
acc02158,user_02158,70,Neutral,0.0,6
acc02159,user_02159,0,Bot/Malicious,1.0,172
acc02160,user_02160,0,Bot/Malicious,1.0,51
acc02161,user_02161,50,Neutral,0.0,80
acc02162,user_02162,60,Neutral,0.0,66
acc02163,user_02163,85,Reliable,0.0,1
acc02164,user_02164,0,Bot/Malicious,1.0,64
acc02165,user_02165,70,Neutral,0.0,44
acc02166,user_02166,85,Reliable,0.0,4
acc02167,user_02167,75,Neutral,0.0,4
acc02168,user_02168,0,Bot/Malicious,1.0,122
acc02169,user_02169,70,Neutral,0.0,29
acc02170,user_02170,0,Bot/Malicious,1.0,129
acc02171,user_02171,80,Reliable,0.0,6
acc02172,user_02172,0,Bot/Malicious,1.0,181
acc02173,user_02173,0,Bot/Malicious,1.0,171
acc02174,user_02174,0,Bot/Malicious,1.0,73
acc02175,user_02175,0,Bot/Malicious,1.0,97
acc02176,user_02176,75,Neutral,0.0,1
acc02177,user_02177,80,Reliable,0.0,34
acc02178,user_02178,70,Neutral,0.0,8
acc02179,user_02179,70,Neutral,0.0,25
acc02180,user_02180,70,Neutral,0.0,8
acc02181,user_02181,50,Neutral,0.0,77
acc02182,user_02182,0,Bot/Malicious,1.0,125
acc02183,user_02183,75,Neutral,0.0,1
acc02184,user_02184,0,Bot/Malicious,1.0,155
acc02185,user_02185,60,Neutral,0.0,56
acc02186,user_02186,0,Bot/Malicious,1.0,199
acc02187,user_02187,70,Neutral,0.0,8
acc02188,user_02188,0,Bot/Malicious,1.0,61
acc02189,user_02189,70,Neutral,0.0,39
acc02190,user_02190,0,Bot/Malicious,1.0,165
acc02191,user_02191,75,Neutral,0.0,4
acc02192,user_02192,80,Reliable,0.0,36
acc02193,user_02193,0,Bot/Malicious,1.0,186
acc02194,user_02194,75,Neutral,0.0,1
acc02195,user_02195,0,Bot/Malicious,1.0,153
acc02196,user_02196,60,Neutral,0.0,58
acc02197,user_02197,60,Neutral,0.0,72
acc02198,user_02198,60,Neutral,0.0,63
acc02199,user_02199,0,Bot/Malicious,1.0,127
acc02200,user_02200,75,Neutral,0.0,4
acc02201,user_02201,75,Neutral,0.0,1
acc02202,user_02202,75,Neutral,0.0,4
acc02203,user_02203,70,Neutral,0.0,32
acc02204,user_02204,0,Bot/Malicious,1.0,87
acc02205,user_02205,85,Reliable,0.0,3
acc02206,user_02206,80,Reliable,0.0,48
acc02207,user_02207,70,Neutral,0.0,8
acc02208,user_02208,0,Bot/Malicious,1.0,195
acc02209,user_02209,0,Bot/Malicious,1.0,52
acc02210,user_02210,70,Neutral,0.0,47
acc02211,user_02211,60,Neutral,0.0,58
acc02212,user_02212,70,Neutral,0.0,8
acc02213,user_02213,50,Neutral,0.0,66
acc02214,user_02214,0,Bot/Malicious,1.0,109
acc02215,user_02215,70,Neutral,0.0,7
acc02216,user_02216,80,Reliable,0.0,5
acc02217,user_02217,0,Bot/Malicious,1.0,79
acc02218,user_02218,70,Neutral,0.0,42
acc02219,user_02219,75,Neutral,0.0,3
acc02220,user_02220,0,Bot/Malicious,1.0,138
acc02221,user_02221,80,Reliable,0.0,10
acc02222,user_02222,60,Neutral,0.0,74
acc02223,user_02223,0,Bot/Malicious,1.0,83
acc02224,user_02224,80,Reliable,0.0,44
acc02225,user_02225,60,Neutral,0.0,61
acc02226,user_02226,0,Bot/Malicious,1.0,91
acc02227,user_02227,50,Neutral,0.0,67
acc02228,user_02228,75,Neutral,0.0,3
acc02229,user_02229,0,Bot/Malicious,1.0,75
acc02230,user_02230,0,Bot/Malicious,1.0,127
acc02231,user_02231,75,Neutral,0.0,1
acc02232,user_02232,70,Neutral,0.0,30
acc02233,user_02233,70,Neutral,0.0,6
acc02234,user_02234,75,Neutral,0.0,2
acc02235,user_02235,0,Bot/Malicious,1.0,137
acc02236,user_02236,70,Neutral,0.0,9
acc02237,user_02237,50,Neutral,0.0,75
acc02238,user_02238,85,Reliable,0.0,1
acc02239,user_02239,0,Bot/Malicious,1.0,78
acc02240,user_02240,60,Neutral,0.0,59
acc02241,user_02241,70,Neutral,0.0,22
acc02242,user_02242,80,Reliable,0.0,27
acc02243,user_02243,0,Bot/Malicious,1.0,90
acc02244,user_02244,0,Bot/Malicious,1.0,179
acc02245,user_02245,75,Neutral,0.0,3
acc02246,user_02246,85,Reliable,0.0,2
acc02247,user_02247,0,Bot/Malicious,1.0,51
acc02248,user_02248,0,Bot/Malicious,1.0,179
acc02249,user_02249,0,Bot/Malicious,1.0,156
acc02250,user_02250,85,Reliable,0.0,3
acc02251,user_02251,0,Bot/Malicious,1.0,108
acc02252,user_02252,0,Bot/Malicious,1.0,167
acc02253,user_02253,80,Reliable,0.0,43
acc02254,user_02254,85,Reliable,0.0,1
acc02255,user_02255,75,Neutral,0.0,2
acc02256,user_02256,70,Neutral,0.0,7
acc02257,user_02257,85,Reliable,0.0,3
acc02258,user_02258,60,Neutral,0.0,65
acc02259,user_02259,70,Neutral,0.0,38
acc02260,user_02260,50,Neutral,0.0,64
acc02261,user_02261,80,Reliable,0.0,40
acc02262,user_02262,0,Bot/Malicious,1.0,185
acc02263,user_02263,0,Bot/Malicious,1.0,164
acc02264,user_02264,60,Neutral,0.0,59
acc02265,user_02265,0,Bot/Malicious,1.0,138
acc02266,user_02266,70,Neutral,0.0,5
acc02267,user_02267,0,Bot/Malicious,1.0,149
acc02268,user_02268,70,Neutral,0.0,9
acc02269,user_02269,70,Neutral,0.0,9
acc02270,user_02270,0,Bot/Malicious,1.0,90
acc02271,user_02271,50,Neutral,0.0,57
acc02272,user_02272,0,Bot/Malicious,1.0,158
acc02273,user_02273,70,Neutral,0.0,6
acc02274,user_02274,0,Bot/Malicious,1.0,81
acc02275,user_02275,70,Neutral,0.0,8
acc02276,user_02276,70,Neutral,0.0,8
acc02277,user_02277,50,Neutral,0.0,57
acc02278,user_02278,50,Neutral,0.0,62
acc02279,user_02279,0,Bot/Malicious,1.0,126
acc02280,user_02280,60,Neutral,0.0,56
acc02281,user_02281,0,Bot/Malicious,1.0,183
acc02282,user_02282,0,Bot/Malicious,1.0,182
acc02283,user_02283,0,Bot/Malicious,1.0,166
acc02284,user_02284,0,Bot/Malicious,1.0,155
acc02285,user_02285,0,Bot/Malicious,1.0,83
acc02286,user_02286,80,Reliable,0.0,6
acc02287,user_02287,50,Neutral,0.0,55
acc02288,user_02288,0,Bot/Malicious,1.0,199
acc02289,user_02289,0,Bot/Malicious,1.0,175
acc02290,user_02290,75,Neutral,0.0,3
acc02291,user_02291,70,Neutral,0.0,49
acc02292,user_02292,80,Reliable,0.0,27
acc02293,user_02293,0,Bot/Malicious,1.0,58
acc02294,user_02294,80,Reliable,0.0,43
acc02295,user_02295,0,Bot/Malicious,1.0,78
acc02296,user_02296,0,Bot/Malicious,1.0,60
acc02297,user_02297,0,Bot/Malicious,1.0,128
acc02298,user_02298,0,Bot/Malicious,1.0,57
acc02299,user_02299,70,Neutral,0.0,46
acc02300,user_02300,0,Bot/Malicious,1.0,105
acc02301,user_02301,75,Neutral,0.0,2
acc02302,user_02302,70,Neutral,0.0,7
acc02303,user_02303,80,Reliable,0.0,48
acc02304,user_02304,0,Bot/Malicious,1.0,171
acc02305,user_02305,80,Reliable,0.0,28
acc02306,user_02306,80,Reliable,0.0,49
acc02307,user_02307,0,Bot/Malicious,1.0,88
acc02308,user_02308,80,Reliable,0.0,10
acc02309,user_02309,0,Bot/Malicious,1.0,109
acc02310,user_02310,80,Reliable,0.0,22
acc02311,user_02311,0,Bot/Malicious,1.0,121
acc02312,user_02312,75,Neutral,0.0,1
acc02313,user_02313,70,Neutral,0.0,39
acc02314,user_02314,50,Neutral,0.0,55
acc02315,user_02315,50,Neutral,0.0,54
acc02316,user_02316,50,Neutral,0.0,53
acc02317,user_02317,40,Neutral,0.0,77
acc02318,user_02318,80,Reliable,0.0,31
acc02319,user_02319,85,Reliable,0.0,4
acc02320,user_02320,70,Neutral,0.0,48
acc02321,user_02321,0,Bot/Malicious,1.0,152
acc02322,user_02322,70,Neutral,0.0,6
acc02323,user_02323,70,Neutral,0.0,9
acc02324,user_02324,75,Neutral,0.0,2
acc02325,user_02325,0,Bot/Malicious,1.0,86
acc02326,user_02326,75,Neutral,0.0,3
acc02327,user_02327,75,Neutral,0.0,1
acc02328,user_02328,75,Neutral,0.0,1
acc02329,user_02329,0,Bot/Malicious,1.0,86
acc02330,user_02330,0,Bot/Malicious,1.0,80
acc02331,user_02331,50,Neutral,0.0,57
acc02332,user_02332,80,Reliable,0.0,44
acc02333,user_02333,70,Neutral,0.0,6
acc02334,user_02334,70,Neutral,0.0,8
acc02335,user_02335,75,Neutral,0.0,1
acc02336,user_02336,50,Neutral,0.0,63
acc02337,user_02337,60,Neutral,0.0,61
acc02338,user_02338,70,Neutral,0.0,46
acc02339,user_02339,50,Neutral,0.0,52
acc02340,user_02340,80,Reliable,0.0,30
acc02341,user_02341,0,Bot/Malicious,1.0,192
acc02342,user_02342,0,Bot/Malicious,1.0,124
acc02343,user_02343,70,Neutral,0.0,8
acc02344,user_02344,70,Neutral,0.0,44
acc02345,user_02345,50,Neutral,0.0,73
acc02346,user_02346,70,Neutral,0.0,9
acc02347,user_02347,80,Reliable,0.0,7
acc02348,user_02348,70,Neutral,0.0,9
acc02349,user_02349,60,Neutral,0.0,52
acc02350,user_02350,50,Neutral,0.0,80
acc02351,user_02351,70,Neutral,0.0,48
acc02352,user_02352,0,Bot/Malicious,1.0,137
acc02353,user_02353,60,Neutral,0.0,41
acc02354,user_02354,40,Neutral,0.0,79
acc02355,user_02355,85,Reliable,0.0,1
acc02356,user_02356,60,Neutral,0.0,77
acc02357,user_02357,0,Bot/Malicious,1.0,187
acc02358,user_02358,70,Neutral,0.0,9
acc02359,user_02359,70,Neutral,0.0,27
acc02360,user_02360,70,Neutral,0.0,42
acc02361,user_02361,70,Neutral,0.0,20
acc02362,user_02362,60,Neutral,0.0,8
acc02363,user_02363,80,Reliable,0.0,5
acc02364,user_02364,85,Reliable,0.0,2
acc02365,user_02365,0,Bot/Malicious,1.0,106
acc02366,user_02366,0,Bot/Malicious,1.0,59
acc02367,user_02367,50,Neutral,0.0,65
acc02368,user_02368,70,Neutral,0.0,7
acc02369,user_02369,50,Neutral,0.0,51
acc02370,user_02370,50,Neutral,0.0,67
acc02371,user_02371,50,Neutral,0.0,56
acc02372,user_02372,75,Neutral,0.0,2
acc02373,user_02373,50,Neutral,0.0,74
acc02374,user_02374,0,Bot/Malicious,1.0,99
acc02375,user_02375,50,Neutral,0.0,63
acc02376,user_02376,60,Neutral,0.0,55
acc02377,user_02377,0,Bot/Malicious,1.0,63
acc02378,user_02378,0,Bot/Malicious,1.0,120
acc02379,user_02379,0,Bot/Malicious,1.0,176
acc02380,user_02380,75,Neutral,0.0,4
acc02381,user_02381,0,Bot/Malicious,1.0,186
acc02382,user_02382,0,Bot/Malicious,1.0,99
acc02383,user_02383,40,Neutral,0.0,71
acc02384,user_02384,80,Reliable,0.0,47
acc02385,user_02385,75,Neutral,0.0,4
acc02386,user_02386,75,Neutral,0.0,2
acc02387,user_02387,80,Reliable,0.0,10
acc02388,user_02388,0,Bot/Malicious,1.0,114
acc02389,user_02389,80,Reliable,0.0,6
acc02390,user_02390,0,Bot/Malicious,1.0,183
acc02391,user_02391,70,Neutral,0.0,10
acc02392,user_02392,70,Neutral,0.0,8
