account_id,username,created_at,followers,following,posts_per_day,credibility
acc01695,MoonKing3671,2024-01-11,945,110,28,medium
acc01696,AlphaWhale3709,2020-09-23,6268,147,6,high
acc01697,CryptoKing4255,2024-06-21,903,144,27,medium
acc01698,BlockQueen4321,2021-05-28,45583,363,7,high
acc01699,DefiWalker9560,2024-10-02,30,758,131,low
acc01700,FastWhale7321,2022-11-06,8519,317,9,high
acc01701,FastShark8030,2021-03-13,21596,445,8,high
acc01702,MoonBot4854,2023-01-12,5926,230,9,high
acc01703,ChainQueen1232,2022-02-09,4449,158,1,high
acc01704,ChainShark6309,2024-02-07,599,207,41,medium
acc01705,FastGuru8421,2023-08-28,21036,439,5,high
acc01706,SafeWalker8266,2024-01-22,233,324,78,medium
acc01707,HodlShark8413,2024-08-13,199,1319,98,low
acc01708,BlockWhale2691,2022-12-04,20629,495,10,high
acc01709,MoonWalker7553,2024-06-20,209,862,27,medium
acc01710,CryptoShark3065,2021-02-20,2373,293,9,high
acc01711,AlphaBot1939,2024-12-31,140,672,140,low
acc01712,ChainWalker6504,2024-10-10,110,1540,135,low
acc01713,SafeBot6059,2020-06-02,3720,382,7,high
acc01714,HodlTrader4817,2024-02-07,512,280,58,medium
acc01715,SmartAnalyst8088,2024-10-13,110,723,62,low
acc01716,ChainQueen3598,2024-01-24,154,136,56,medium
acc01717,ChainQueen8719,2024-07-24,70,963,153,low
acc01718,HodlQueen3603,2024-11-24,177,1049,176,low
acc01719,DefiTrader5696,2022-09-18,19373,411,10,high
acc01720,CryptoQueen3033,2024-10-10,179,1774,172,low
acc01721,BlockTrader2790,2024-03-03,797,171,30,medium
acc01722,AlphaShark2324,2020-01-22,44149,292,7,high
acc01723,CryptoWalker4323,2024-12-23,19,849,52,low
acc01724,AlphaShark9555,2024-01-02,600,994,35,medium
acc01725,MoonKing285,2024-10-23,174,1095,108,low
acc01726,SmartWalker2402,2024-05-31,196,202,39,medium
acc01727,AlphaShark8040,2024-05-23,459,658,36,medium
acc01728,SafeBot5969,2024-03-31,113,947,42,medium
acc01729,AlphaGuru9761,2024-10-07,28,1052,182,low
acc01730,CryptoWalker6723,2024-06-16,325,775,29,medium
acc01731,SafeKing4004,2024-10-25,189,1925,160,low
acc01732,ChainQueen3176,2024-12-30,96,1808,77,low
acc01733,SmartShark8633,2024-08-07,67,1890,139,low
acc01734,HodlAnalyst6837,2024-08-27,79,890,60,low
acc01735,SmartSignal2015,2024-03-26,914,565,56,medium
acc01736,BlockQueen137,2024-10-09,175,801,169,low
acc01737,DefiGuru4748,2024-05-02,671,780,30,medium
acc01738,SafeBot1059,2024-12-07,75,531,166,low
acc01739,ChainBot9717,2020-07-12,3986,300,5,high
acc01740,HodlSignal11,2020-03-20,16977,120,6,high
acc01741,SmartGuru2541,2024-07-21,182,1054,86,low
acc01742,ChainWhale9589,2024-06-28,182,397,34,medium
acc01743,SafeSignal4076,2023-06-16,44966,376,7,high
acc01744,HodlQueen4281,2024-12-30,77,1722,129,low
acc01745,FastWhale5284,2023-06-05,38390,121,4,high
acc01746,DefiWhale9082,2024-08-12,77,1124,71,low
acc01747,FastShark8943,2024-08-09,96,1394,74,low
acc01748,SmartShark5133,2022-02-23,45402,414,6,high
acc01749,AlphaWhale7644,2024-09-24,105,1444,57,low
acc01750,CryptoWhale1449,2024-05-27,243,729,78,medium
acc01751,ChainAnalyst8392,2024-09-15,32,1771,189,low
acc01752,BlockKing6434,2024-01-26,512,786,20,medium
acc01753,SmartShark891,2024-07-21,14,1053,77,low
acc01754,FastQueen4761,2024-10-22,123,1914,134,low
acc01755,MoonAnalyst8370,2023-02-24,47486,77,4,high
acc01756,DefiGuru8116,2024-01-28,328,791,60,medium
acc01757,BlockBot106,2023-06-07,32282,369,4,high
acc01758,MoonKing2508,2022-07-28,8432,316,2,high
acc01759,ChainQueen7762,2020-02-10,33648,277,7,high
acc01760,MoonBot6629,2022-01-23,12561,469,4,high
acc01761,BlockAnalyst7195,2024-06-16,773,731,27,medium
acc01762,DefiKing3028,2024-08-01,190,1846,111,low
acc01763,SmartGuru3283,2022-01-11,31987,198,5,high
acc01764,MoonAnalyst8077,2024-03-13,783,381,45,medium
acc01765,MoonShark6831,2024-12-09,108,803,57,low
acc01766,SafeQueen9245,2024-09-18,2,1688,127,low
acc01767,FastShark699,2023-11-13,23747,121,8,high
acc01768,SafeBot150,2024-02-01,466,612,74,medium
acc01769,ChainSignal8603,2024-03-17,625,164,31,medium
acc01770,DefiSignal9227,2024-03-07,570,832,74,medium
acc01771,BlockBot6455,2020-04-17,42779,297,7,high
acc01772,FastWalker9438,2024-11-19,129,1849,184,low
acc01773,DefiSignal9648,2024-10-25,89,1697,153,low
acc01774,CryptoKing2608,2020-12-27,6826,390,2,high
acc01775,SafeSignal3794,2024-12-01,187,984,76,low
acc01776,HodlWhale1055,2020-04-08,40601,178,2,high
acc01777,MoonShark6133,2022-08-02,41872,480,1,high
acc01778,AlphaQueen7365,2021-08-11,9230,376,10,high
acc01779,ChainTrader4137,2024-04-06,548,795,38,medium
acc01780,ChainWalker7112,2023-06-20,35137,464,4,high
acc01781,FastKing1577,2020-11-14,2678,464,3,high
acc01782,AlphaWhale9311,2022-05-01,5216,224,3,high
acc01783,SmartShark3116,2024-06-11,312,684,72,medium
acc01784,SmartSignal5841,2024-11-02,143,782,67,low
acc01785,HodlWhale1162,2024-10-23,20,760,182,low
acc01786,MoonQueen8171,2024-08-18,13,1731,188,low
acc01787,CryptoTrader4750,2024-12-31,64,1299,141,low
acc01788,DefiBot1226,2022-04-12,38206,173,9,high
acc01789,SmartBot6541,2024-05-01,158,659,64,medium
acc01790,FastShark4310,2022-10-13,2464,66,6,high
acc01791,BlockTrader5482,2024-12-24,195,621,85,low
acc01792,SmartSignal1022,2021-01-03,32845,87,10,high
acc01793,CryptoSignal1160,2024-07-04,526,712,67,medium
acc01794,MoonGuru7845,2024-07-03,232,377,66,medium
acc01795,MoonKing8137,2022-03-01,15261,382,6,high
acc01796,SafeBot3732,2024-07-09,14,553,100,low
acc01797,FastWhale297,2024-04-18,593,153,44,medium
acc01798,DefiWhale6994,2024-10-19,35,736,162,low
acc01799,FastSignal5764,2020-10-29,22987,273,1,high
acc01800,ChainQueen9644,2020-01-18,15384,261,9,high
acc01801,CryptoKing4095,2024-06-07,158,178,23,medium
acc01802,SafeWalker4631,2020-03-10,21086,229,10,high
acc01803,ChainBot2126,2024-04-28,507,590,62,medium
acc01804,MoonQueen4100,2023-12-30,36128,155,8,high
acc01805,AlphaTrader7267,2024-05-19,409,475,69,medium
acc01806,BlockTrader8632,2024-06-23,373,426,64,medium
acc01807,SmartQueen885,2024-03-09,520,822,80,medium
acc01808,SafeBot1286,2024-02-10,240,961,53,medium
acc01809,BlockGuru3454,2020-07-11,24904,421,3,high
acc01810,ChainShark7435,2020-06-28,1895,305,1,high
acc01811,BlockAnalyst6295,2024-09-01,21,622,121,low
acc01812,HodlShark309,2024-06-17,491,493,48,medium
acc01813,ChainTrader6215,2020-10-15,43748,270,9,high
acc01814,BlockKing8873,2023-04-02,23293,63,10,high
acc01815,BlockAnalyst3548,2024-11-29,7,1198,161,low
acc01816,CryptoQueen9066,2024-09-18,184,1888,123,low
acc01817,SafeWhale9382,2024-05-20,681,887,53,medium
acc01818,DefiWhale7657,2024-11-26,60,770,53,low
acc01819,BlockQueen4095,2024-12-01,138,1105,136,low
acc01820,HodlKing4494,2024-03-12,375,775,36,medium
acc01821,FastKing2037,2024-03-01,682,776,40,medium
acc01822,DefiShark7582,2024-07-08,112,518,169,low
acc01823,AlphaShark9120,2020-12-06,27278,79,10,high
acc01824,BlockAnalyst9035,2021-05-04,4697,275,3,high
acc01825,BlockBot8109,2024-07-29,58,1790,94,low
acc01826,FastKing3813,2020-06-28,43399,69,3,high
acc01827,SmartShark9501,2024-03-03,142,666,65,medium
acc01828,CryptoBot4218,2020-01-28,44958,482,6,high
acc01829,CryptoAnalyst3846,2024-03-09,211,179,52,medium
acc01830,MoonGuru1269,2024-08-20,52,1167,196,low
acc01831,HodlQueen6988,2024-12-22,72,793,56,low
acc01832,FastSignal5489,2024-09-22,166,1267,170,low
acc01833,FastKing2627,2024-09-14,11,1095,88,low
acc01834,CryptoQueen9979,2024-02-12,927,420,52,medium
acc01835,SmartAnalyst5637,2024-07-02,320,487,73,medium
acc01836,CryptoWalker6244,2024-05-29,764,180,24,medium
acc01837,FastGuru9412,2022-09-08,36428,425,7,high
acc01838,MoonGuru843,2024-04-28,583,775,53,medium
acc01839,SafeSignal4411,2024-02-08,956,689,38,medium
acc01840,AlphaTrader5931,2020-12-26,30372,211,2,high
acc01841,ChainShark6717,2024-03-12,181,460,55,medium
acc01842,MoonSignal7933,2024-04-28,335,559,70,medium
acc01843,ChainAnalyst2053,2024-12-31,137,1001,154,low
acc01844,FastWalker9922,2024-02-21,914,393,41,medium
acc01845,MoonQueen6693,2024-09-24,129,803,197,low
acc01846,ChainWalker7440,2024-07-08,42,747,157,low
acc01847,SmartShark1655,2024-07-29,8,1383,56,low
acc01848,DefiQueen2169,2024-04-10,987,642,78,medium
acc01849,HodlSignal2089,2024-09-21,178,1640,111,low
acc01850,BlockQueen5519,2024-06-24,944,444,57,medium
acc01851,FastQueen742,2024-01-16,856,463,80,medium
acc01852,HodlShark7139,2024-08-30,193,1477,84,low
acc01853,DefiAnalyst8346,2024-01-18,255,107,57,medium
acc01854,AlphaShark6216,2024-03-04,549,280,52,medium
acc01855,FastBot1588,2024-02-16,404,605,41,medium
acc01856,FastGuru8605,2022-06-21,33807,482,7,high
acc01857,AlphaWhale5220,2024-11-29,45,793,60,low
acc01858,ChainWhale8506,2024-02-25,688,1000,59,medium
acc01859,MoonSignal4667,2024-08-06,30,1089,120,low
acc01860,SafeTrader2775,2024-08-30,66,1741,77,low
acc01861,BlockWalker1573,2020-11-19,36686,479,9,high
acc01862,CryptoAnalyst652,2023-10-17,35878,325,4,high
acc01863,SafeKing6055,2020-11-13,18970,342,7,high
acc01864,SafeGuru2068,2024-06-11,564,402,78,medium
acc01865,MoonShark7083,2022-02-07,17739,94,3,high
acc01866,MoonSignal1296,2024-11-26,56,1989,69,low
acc01867,DefiGuru5495,2024-08-27,116,1791,181,low
acc01868,MoonSignal629,2024-03-26,202,822,70,medium
acc01869,AlphaTrader9146,2024-05-09,957,998,60,medium
acc01870,CryptoTrader2243,2022-07-01,25155,496,4,high
acc01871,ChainBot7703,2024-01-31,596,933,31,medium
acc01872,SafeBot2160,2024-02-09,750,996,25,medium
acc01873,ChainKing7116,2024-01-15,602,671,59,medium
acc01874,DefiKing6852,2022-12-06,17740,364,7,high
acc01875,FastTrader5714,2024-04-05,643,772,31,medium
acc01876,ChainBot7948,2024-10-08,161,1303,141,low
acc01877,SafeBot1582,2024-02-13,215,873,68,medium
acc01878,HodlShark5332,2024-08-22,169,1370,79,low
acc01879,SafeSignal1861,2021-06-25,46176,253,3,high
acc01880,SafeAnalyst6751,2024-11-15,60,559,124,low
acc01881,SmartTrader6702,2024-07-16,143,1161,116,low
acc01882,AlphaWhale6413,2024-06-07,552,535,45,medium
acc01883,CryptoBot7955,2024-11-23,56,1195,61,low
acc01884,SafeWhale3626,2024-10-24,42,1597,102,low
acc01885,MoonAnalyst5402,2024-01-27,719,652,21,medium
acc01886,CryptoWhale1479,2024-06-01,821,441,78,medium
acc01887,SmartQueen807,2024-10-13,53,1241,187,low
acc01888,DefiGuru6481,2023-08-30,47543,167,5,high
acc01889,AlphaSignal6774,2020-12-02,36738,425,4,high
acc01890,CryptoKing8628,2020-06-10,33366,253,8,high
acc01891,DefiBot4940,2020-02-09,15573,373,4,high
acc01892,BlockQueen6191,2022-10-16,26763,117,5,high
acc01893,MoonQueen8266,2023-01-28,46603,440,7,high
acc01894,CryptoGuru9911,2023-11-30,10451,98,10,high
acc01895,ChainAnalyst5115,2024-12-04,82,1370,181,low
acc01896,CryptoBot4491,2024-03-31,307,202,36,medium
acc01897,FastShark6170,2024-02-27,539,195,34,medium
acc01898,SmartBot7920,2024-08-29,179,1592,179,low
acc01899,HodlKing8144,2023-02-06,26297,240,9,high
acc01900,MoonShark3672,2024-04-23,125,506,69,medium
acc01901,SafeSignal7812,2022-05-26,7640,379,5,high
acc01902,DefiQueen1563,2024-10-21,43,925,175,low
acc01903,ChainQueen2316,2024-03-20,731,958,50,medium
acc01904,FastTrader966,2024-05-30,605,358,46,medium
acc01905,AlphaWalker599,2024-09-05,176,1657,154,low
acc01906,BlockTrader9215,2023-05-21,32529,329,8,high
acc01907,ChainSignal7560,2024-11-19,123,1553,192,low
acc01908,MoonQueen6975,2024-05-16,179,484,28,medium
acc01909,DefiGuru1991,2020-09-17,13434,274,2,high
acc01910,HodlShark2798,2022-09-01,34879,299,3,high
acc01911,SmartWhale6544,2024-01-03,403,220,47,medium
acc01912,BlockGuru5282,2024-11-01,95,1654,92,low
acc01913,BlockGuru3350,2023-06-03,40739,415,6,high
acc01914,FastBot7736,2024-03-31,315,438,79,medium
acc01915,DefiWalker8592,2024-05-19,949,585,20,medium
acc01916,HodlWalker2464,2024-10-04,17,511,129,low
acc01917,ChainTrader1538,2024-04-15,569,438,26,medium
acc01918,FastShark9740,2020-09-02,4875,229,9,high
acc01919,AlphaKing3157,2021-03-04,19124,470,7,high
acc01920,BlockSignal6608,2024-07-01,360,674,54,medium
acc01921,ChainQueen9710,2024-01-31,205,848,33,medium
acc01922,DefiBot9236,2024-07-24,32,1569,200,low
acc01923,HodlSignal9432,2024-05-30,973,706,58,medium
acc01924,FastShark3430,2024-08-06,0,974,105,low
acc01925,FastWalker2349,2020-09-15,31660,497,1,high
acc01926,MoonKing2245,2024-10-12,112,1371,170,low
acc01927,BlockGuru1922,2024-08-20,143,1305,146,low
acc01928,SafeSignal5108,2024-12-14,133,1149,185,low
acc01929,FastTrader2722,2022-09-13,18701,414,3,high
acc01930,SmartShark8030,2024-11-16,64,1903,80,low
acc01931,HodlSignal2917,2024-01-06,986,474,74,medium
acc01932,AlphaWhale3503,2024-11-01,143,891,147,low
acc01933,DefiKing3209,2024-09-28,92,1577,99,low
acc01934,FastBot5382,2020-05-28,24674,179,9,high
acc01935,FastBot550,2022-10-04,18519,378,8,high
acc01936,CryptoBot4493,2024-11-03,14,1671,57,low
acc01937,SafeAnalyst7447,2024-04-06,277,584,67,medium
acc01938,SmartQueen626,2024-03-13,129,727,77,medium
acc01939,DefiWalker2157,2024-01-18,529,954,74,medium
acc01940,CryptoShark1022,2021-05-05,6888,489,9,high
acc01941,ChainAnalyst274,2024-09-07,172,1148,93,low
acc01942,AlphaGuru233,2024-07-02,780,512,46,medium
acc01943,CryptoQueen3162,2024-06-10,879,613,29,medium
acc01944,BlockQueen2828,2024-03-28,145,382,58,medium
acc01945,SmartWhale2834,2022-09-15,49444,481,1,high
acc01946,BlockGuru5746,2024-07-27,87,1454,195,low
acc01947,MoonAnalyst7586,2024-01-19,219,192,31,medium
acc01948,MoonWalker5202,2024-04-25,741,120,69,medium
acc01949,CryptoTrader6137,2021-12-18,5826,499,4,high
acc01950,ChainWalker5088,2024-07-15,97,1945,123,low
acc01951,BlockWalker9258,2021-05-07,27630,165,4,high
acc01952,ChainWalker4833,2024-08-24,178,1400,117,low
acc01953,SafeSignal9482,2021-07-20,23362,445,9,high
acc01954,DefiKing9589,2024-09-17,39,1601,195,low
acc01955,HodlSignal4730,2020-11-20,22925,408,9,high
acc01956,BlockQueen8410,2024-05-31,315,364,33,medium
acc01957,BlockKing1890,2024-10-13,168,1792,97,low
acc01958,DefiShark9615,2024-09-05,95,1654,146,low
acc01959,FastKing5282,2024-05-17,207,744,42,medium
acc01960,DefiWhale7791,2021-06-05,22564,381,2,high
acc01961,AlphaBot2667,2021-12-28,36333,145,1,high
acc01962,FastShark9726,2024-10-24,177,1390,152,low
acc01963,ChainBot6115,2024-10-29,86,1488,152,low
acc01964,CryptoTrader8307,2024-07-25,107,1372,118,low
acc01965,HodlAnalyst468,2024-02-02,624,270,79,medium
acc01966,FastGuru3252,2024-10-23,192,785,83,low
acc01967,AlphaKing1482,2024-03-02,911,884,29,medium
acc01968,SafeWhale2709,2024-10-02,0,1848,87,low
acc01969,DefiBot5039,2020-05-06,12597,170,4,high
acc01970,MoonTrader2526,2024-11-14,142,1266,51,low
acc01971,DefiSignal1637,2024-10-04,140,1906,150,low
acc01972,ChainShark6166,2024-06-11,574,823,35,medium
acc01973,HodlWalker5216,2023-04-02,9250,254,6,high
acc01974,HodlAnalyst6453,2024-10-16,18,1210,175,low
acc01975,FastKing3633,2024-06-21,723,282,69,medium
acc01976,AlphaSignal5569,2022-02-19,604,362,10,high
acc01977,MoonTrader2263,2024-10-10,48,590,104,low
acc01978,HodlQueen5564,2024-09-17,167,868,158,low
acc01979,BlockBot6338,2022-11-16,32000,67,5,high
acc01980,DefiWalker6525,2024-11-14,132,717,169,low
acc01981,AlphaQueen6627,2023-06-04,1301,132,6,high
acc01982,FastGuru6292,2022-12-04,30298,55,8,high
acc01983,HodlWhale894,2024-02-29,535,364,67,medium
acc01984,MoonAnalyst7378,2024-04-08,481,899,50,medium
acc01985,AlphaGuru5978,2024-01-23,904,283,47,medium
acc01986,HodlQueen2464,2024-01-03,445,824,57,medium
acc01987,ChainGuru7455,2024-09-27,12,1451,122,low
acc01988,MoonShark7541,2021-07-26,3781,356,6,high
acc01989,HodlSignal4853,2024-11-30,6,1611,118,low
acc01990,BlockSignal6834,2020-01-30,29779,216,5,high
acc01991,CryptoAnalyst1830,2024-03-11,849,137,54,medium
acc01992,HodlTrader2872,2024-01-18,647,196,28,medium
acc01993,DefiShark7064,2024-06-23,381,453,49,medium
acc01994,FastTrader8578,2024-04-21,569,141,24,medium
acc01995,AlphaKing2405,2024-10-31,185,1806,75,low
acc01996,SmartQueen5535,2024-11-05,191,1118,158,low
acc01997,CryptoWalker4209,2024-11-22,167,662,160,low
acc01998,ChainAnalyst4276,2021-04-18,40842,313,9,high
acc01999,CryptoSignal9394,2022-01-06,14603,439,7,high
acc02000,DefiBot8218,2024-11-12,11,1738,152,low
acc02001,BlockBot83,2021-09-26,14074,59,7,high
acc02002,DefiBot4376,2024-03-31,713,909,60,medium
acc02003,MoonTrader3684,2024-07-08,181,1164,106,low
acc02004,FastBot9984,2023-07-10,30688,351,7,high
acc02005,FastSignal8872,2024-03-17,587,671,20,medium
acc02006,AlphaSignal5675,2024-12-11,113,810,168,low
acc02007,SafeTrader8721,2024-05-16,274,789,44,medium
acc02008,HodlKing9361,2024-07-20,161,1496,193,low
acc02009,MoonTrader8677,2024-09-14,77,1097,130,low
acc02010,SafeKing2555,2024-11-03,149,841,140,low
acc02011,HodlWhale384,2024-05-26,390,669,67,medium
acc02012,ChainWhale8808,2024-07-30,96,1743,81,low
acc02013,HodlTrader3463,2020-06-22,37904,198,3,high
acc02014,HodlGuru6694,2021-07-02,49735,161,7,high
acc02015,BlockSignal5951,2024-05-03,208,780,76,medium
acc02016,AlphaGuru8776,2024-04-14,501,330,74,medium
acc02017,SafeShark4691,2024-12-12,115,821,95,low
acc02018,BlockKing8728,2024-12-13,85,1450,94,low
acc02019,MoonWhale9506,2024-05-07,528,528,46,medium
acc02020,CryptoAnalyst3674,2020-08-05,40457,367,9,high
acc02021,FastAnalyst6698,2020-02-07,21800,362,4,high
acc02022,FastShark1491,2021-07-31,1988,430,10,high
acc02023,HodlGuru8378,2024-06-17,297,970,78,medium
acc02024,SafeSignal3921,2020-10-01,31444,414,4,high
acc02025,DefiBot1062,2024-12-25,7,923,197,low
acc02026,SafeTrader9884,2024-09-29,61,862,168,low
acc02027,MoonAnalyst5428,2024-06-19,263,350,49,medium
acc02028,MoonKing530,2024-05-13,793,516,75,medium
acc02029,SafeWhale1153,2024-06-02,527,366,76,medium
acc02030,SmartQueen9945,2024-05-06,646,831,21,medium
acc02031,SafeKing4800,2024-12-09,101,1985,60,low
acc02032,HodlGuru7210,2024-09-26,31,712,87,low
acc02033,FastQueen2769,2024-09-14,105,1844,136,low
acc02034,ChainShark3443,2021-02-16,6865,218,2,high
acc02035,SafeTrader4260,2024-09-09,75,1911,163,low
acc02036,SafeBot9310,2024-08-27,152,573,85,low
acc02037,SmartBot426,2020-12-11,24804,338,6,high
acc02038,BlockBot2594,2024-04-21,749,412,50,medium
acc02039,SafeBot2531,2024-05-25,924,811,28,medium
acc02040,FastBot6296,2021-02-05,42230,166,1,high
acc02041,FastBot2431,2022-06-28,1290,182,6,high
acc02042,SmartGuru6650,2024-04-03,733,274,42,medium
acc02043,DefiAnalyst8210,2024-03-03,635,483,44,medium
acc02044,DefiGuru7898,2024-08-08,123,1277,53,low
acc02045,MoonSignal3684,2024-03-02,311,329,29,medium
acc02046,FastQueen3227,2024-09-12,127,1440,195,low
acc02047,CryptoGuru3742,2024-05-24,307,472,62,medium
acc02048,HodlQueen5399,2022-03-01,4903,188,9,high
acc02049,SmartQueen918,2024-03-28,680,635,35,medium
acc02050,BlockWalker4016,2020-12-22,45696,417,8,high
acc02051,CryptoAnalyst4355,2022-05-09,18684,96,4,high
acc02052,MoonWalker8562,2024-02-29,162,312,34,medium
acc02053,FastAnalyst7820,2021-12-24,6940,324,1,high
acc02054,MoonTrader7837,2024-07-27,113,670,171,low
acc02055,MoonGuru9657,2020-12-01,39709,299,5,high
acc02056,CryptoAnalyst7042,2024-06-17,214,837,76,medium
acc02057,ChainAnalyst7476,2024-07-05,64,1333,119,low
acc02058,DefiSignal8312,2024-10-06,131,1081,126,low
acc02059,SmartTrader5590,2024-08-27,173,1649,178,low
acc02060,SafeQueen2985,2024-10-07,1,1153,180,low
acc02061,SafeWalker2930,2024-07-17,194,1384,127,low
acc02062,SafeSignal8825,2023-07-03,12470,149,2,high
acc02063,ChainBot8222,2021-04-21,21472,442,9,high
acc02064,MoonBot9987,2024-08-14,146,1876,89,low
acc02065,DefiTrader6492,2024-12-04,43,823,90,low
acc02066,SmartShark9753,2024-12-05,106,1987,118,low
acc02067,BlockShark4975,2021-08-01,10001,206,6,high
acc02068,AlphaSignal7369,2024-03-01,535,676,45,medium
acc02069,CryptoWhale907,2024-09-22,90,1822,85,low
acc02070,BlockKing3314,2024-08-14,169,1967,115,low
acc02071,AlphaKing5274,2024-09-26,97,1167,192,low
acc02072,ChainTrader8241,2024-03-27,976,380,26,medium
acc02073,ChainWalker5333,2023-01-29,31936,419,10,high
acc02074,CryptoWhale7980,2024-08-22,71,1742,200,low
acc02075,CryptoQueen920,2024-11-06,87,1065,187,low
acc02076,SafeBot1820,2024-10-04,34,651,133,low
acc02077,HodlWalker2465,2024-04-25,406,687,32,medium
acc02078,MoonShark4018,2024-03-05,686,659,68,medium
acc02079,BlockGuru8701,2024-06-08,398,806,21,medium
acc02080,MoonSignal5919,2023-11-09,29718,432,4,high
acc02081,AlphaShark3731,2021-12-18,24237,220,4,high
acc02082,BlockBot9890,2024-05-26,123,243,27,medium
acc02083,HodlWhale6494,2024-06-06,598,917,23,medium
acc02084,CryptoGuru6120,2024-01-05,679,547,22,medium
acc02085,AlphaGuru8062,2024-02-25,688,441,60,medium
acc02086,MoonAnalyst1510,2022-05-19,7861,322,3,high
acc02087,MoonAnalyst7676,2024-04-29,765,295,68,medium
acc02088,HodlBot7631,2021-12-04,48926,127,6,high
acc02089,DefiAnalyst5568,2021-12-08,35084,449,7,high
acc02090,HodlAnalyst4814,2020-01-12,41374,474,7,high
acc02091,CryptoTrader5282,2021-10-27,10362,182,4,high
acc02092,AlphaGuru7500,2024-05-07,781,305,69,medium
acc02093,AlphaAnalyst2501,2024-02-07,891,251,33,medium
acc02094,DefiQueen430,2024-10-16,154,580,82,low
acc02095,AlphaQueen5366,2024-06-19,422,335,62,medium
acc02096,ChainBot2676,2021-10-23,18265,169,4,high
acc02097,CryptoWalker7204,2024-07-28,96,552,163,low
acc02098,ChainWhale807,2024-03-28,549,508,32,medium
acc02099,HodlAnalyst2043,2020-05-26,11975,309,10,high
acc02100,SmartQueen2669,2024-05-27,314,223,80,medium
acc02101,FastSignal5192,2024-09-23,48,930,73,low
acc02102,AlphaShark4183,2024-04-09,214,567,21,medium
