account_id,username,created_at,followers,following,posts_per_day,credibility
acc01540,user_01540,2024-03-08,42559,801,1,high
acc01541,user_01541,2023-07-31,46510,213,7,high
acc01542,user_01542,2022-07-29,39131,1098,174,low
acc01543,user_01543,2024-06-12,32810,1989,3,high
acc01544,user_01544,2022-05-29,46692,54,193,low
acc01545,user_01545,2022-06-02,34695,634,4,high
acc01546,user_01546,2023-11-26,48784,331,175,low
acc01547,user_01547,2023-02-01,23062,737,6,high
acc01548,user_01548,2024-05-05,32850,574,39,medium
acc01549,user_01549,2022-07-17,25373,1833,5,high
acc01550,user_01550,2022-05-06,18362,471,9,high
acc01551,user_01551,2022-06-28,25745,1355,6,high
acc01552,user_01552,2022-12-16,25048,1076,2,high
acc01553,user_01553,2022-07-23,40994,1415,59,medium
acc01554,user_01554,2024-04-30,37545,322,7,high
acc01555,user_01555,2022-06-15,39673,684,129,low
acc01556,user_01556,2024-08-20,13550,1346,188,low
acc01557,user_01557,2023-06-27,44829,1648,10,high
acc01558,user_01558,2024-02-20,45123,1454,3,high
acc01559,user_01559,2024-08-16,28184,1871,78,medium
acc01560,user_01560,2022-06-07,10357,660,10,high
acc01561,user_01561,2023-07-06,47149,252,9,high
acc01562,user_01562,2022-08-26,9536,1499,6,high
acc01563,user_01563,2022-07-15,27134,1978,6,high
acc01564,user_01564,2023-10-06,48864,1922,127,low
acc01565,user_01565,2022-12-07,17943,321,79,medium
acc01566,user_01566,2024-08-20,12107,63,2,high
acc01567,user_01567,2024-04-03,39688,1171,59,medium
acc01568,user_01568,2023-05-02,15216,482,34,medium
acc01569,user_01569,2023-12-31,5208,1419,21,medium
acc01570,user_01570,2023-08-06,39630,970,84,low
acc01571,user_01571,2023-12-16,12057,1755,61,medium
acc01572,user_01572,2023-09-04,9012,345,175,low
acc01573,user_01573,2024-11-29,26777,1575,4,high
acc01574,user_01574,2022-05-04,27069,465,5,high
acc01575,user_01575,2024-06-08,49661,428,62,medium
acc01576,user_01576,2022-05-28,28788,1785,3,high
acc01577,user_01577,2023-01-28,21292,1785,51,medium
acc01578,user_01578,2023-10-22,26533,1599,113,low
acc01579,user_01579,2022-12-11,24928,1484,10,high
acc01580,user_01580,2023-04-16,48658,1181,150,low
acc01581,user_01581,2023-07-14,42034,1803,54,medium
acc01582,user_01582,2024-11-23,34121,233,70,medium
acc01583,user_01583,2022-09-08,2779,1807,166,low
acc01584,user_01584,2023-07-01,25926,1515,9,high
acc01585,user_01585,2023-12-02,33824,1577,9,high
acc01586,user_01586,2024-06-21,19082,910,23,medium
acc01587,user_01587,2022-11-01,18737,954,127,low
acc01588,user_01588,2024-03-06,40182,1892,7,high
acc01589,user_01589,2022-06-21,9321,959,9,high
acc01590,user_01590,2024-10-01,47359,1035,48,medium
acc01591,user_01591,2022-10-27,38367,1930,3,high
acc01592,user_01592,2024-08-16,25760,856,54,medium
acc01593,user_01593,2024-12-07,11722,939,165,low
acc01594,user_01594,2023-01-03,13233,1817,77,medium
acc01595,user_01595,2024-04-20,21238,1426,73,low
acc01596,user_01596,2023-01-04,10747,1481,78,medium
acc01597,user_01597,2024-09-30,7481,1456,27,medium
acc01598,user_01598,2024-10-06,34328,1458,142,low
acc01599,user_01599,2023-04-16,10479,785,180,low
acc01600,user_01600,2024-11-18,11199,1878,44,medium
acc01601,user_01601,2022-07-24,43222,1776,194,low
acc01602,user_01602,2022-07-27,9476,376,3,high
acc01603,user_01603,2023-10-30,20189,643,23,medium
acc01604,user_01604,2022-04-23,29245,601,69,medium
acc01605,user_01605,2024-09-03,8622,1976,31,medium
acc01606,user_01606,2023-04-05,16587,35,1,high
acc01607,user_01607,2022-08-10,32679,1123,177,low
acc01608,user_01608,2022-07-13,32339,497,10,high
acc01609,user_01609,2023-02-26,31176,939,10,high
acc01610,user_01610,2024-10-12,39401,1239,163,low
acc01611,user_01611,2022-07-13,35870,579,4,high
acc01612,user_01612,2023-06-11,13607,110,60,medium
acc01613,user_01613,2024-11-06,42813,724,3,high
acc01614,user_01614,2022-08-11,2125,1376,3,high
acc01615,user_01615,2023-04-25,19558,688,73,medium
acc01616,user_01616,2024-09-12,27325,375,1,high
acc01617,user_01617,2023-04-17,43314,1426,5,high
acc01618,user_01618,2023-05-26,36842,373,58,medium
acc01619,user_01619,2023-12-30,2348,200,198,low
acc01620,user_01620,2023-12-21,24834,1689,132,low
acc01621,user_01621,2022-08-22,36075,142,7,high
acc01622,user_01622,2024-08-17,7996,1432,170,low
acc01623,user_01623,2023-07-12,27116,1084,134,low
acc01624,user_01624,2023-04-16,3813,233,4,high
acc01625,user_01625,2023-03-29,34665,189,66,medium
acc01626,user_01626,2023-10-22,39901,1746,123,low
acc01627,user_01627,2023-07-13,37692,1286,116,low
acc01628,user_01628,2023-04-13,36872,1026,83,low
acc01629,user_01629,2023-03-26,32619,1018,66,medium
acc01630,user_01630,2024-05-08,46437,604,10,high
acc01631,user_01631,2024-09-02,1571,962,1,high
acc01632,user_01632,2024-09-03,48330,1746,70,medium
acc01633,user_01633,2023-11-04,27134,103,10,high
acc01634,user_01634,2023-06-08,41779,444,139,low
acc01635,user_01635,2023-01-26,18456,531,4,high
acc01636,user_01636,2024-02-29,33206,1136,5,high
acc01637,user_01637,2024-09-07,44946,692,51,low
acc01638,user_01638,2022-12-22,37284,1271,151,low
acc01639,user_01639,2024-06-17,21660,1717,3,high
acc01640,user_01640,2022-06-08,31096,1642,172,low
acc01641,user_01641,2023-08-27,10183,1294,3,high
acc01642,user_01642,2022-06-29,21961,957,187,low
acc01643,user_01643,2022-08-30,34149,623,64,low
acc01644,user_01644,2023-02-07,20676,1147,66,medium
acc01645,user_01645,2024-06-02,37840,1413,21,medium
acc01646,user_01646,2024-10-26,9784,584,140,low
acc01647,user_01647,2023-12-14,41059,1104,6,high
acc01648,user_01648,2023-04-22,25530,393,10,high
acc01649,user_01649,2022-07-31,49252,641,27,medium
acc01650,user_01650,2024-02-14,46520,74,74,medium
acc01651,user_01651,2024-10-05,32574,1806,155,low
acc01652,user_01652,2023-09-27,19833,452,6,high
acc01653,user_01653,2024-07-06,7355,776,39,medium
acc01654,user_01654,2022-06-11,6068,918,4,high
acc01655,user_01655,2022-10-06,31631,1863,21,medium
acc01656,user_01656,2024-06-21,22289,1901,29,medium
acc01657,user_01657,2024-02-19,21452,303,184,low
acc01658,user_01658,2023-02-09,8697,430,9,high
acc01659,user_01659,2023-09-19,25400,1471,22,medium
acc01660,user_01660,2024-12-28,20380,1919,27,medium
acc01661,user_01661,2022-07-24,5706,692,10,high
acc01662,user_01662,2024-09-18,34116,1579,61,low
acc01663,user_01663,2024-02-17,1473,1192,67,medium
acc01664,user_01664,2024-02-08,13143,404,103,low
acc01665,user_01665,2023-07-06,20915,1592,120,low
acc01666,user_01666,2024-03-28,9785,332,80,low
acc01667,user_01667,2024-12-17,40825,1156,79,low
acc01668,user_01668,2024-06-04,35555,727,26,medium
acc01669,user_01669,2024-03-30,9277,1941,40,medium
acc01670,user_01670,2024-03-17,37623,511,71,medium
acc01671,user_01671,2024-02-18,40190,1837,2,high
acc01672,user_01672,2023-10-05,3324,276,188,low
acc01673,user_01673,2022-06-22,44269,113,8,high
acc01674,user_01674,2024-11-07,5643,883,7,high
acc01675,user_01675,2023-01-11,39067,1835,95,low
acc01676,user_01676,2022-08-29,45228,1442,60,medium
acc01677,user_01677,2024-02-17,21779,1684,141,low
acc01678,user_01678,2024-10-13,49528,1575,9,high
acc01679,user_01679,2024-08-20,6089,1674,195,low
acc01680,user_01680,2024-09-24,29857,645,49,medium
acc01681,user_01681,2023-01-05,30500,973,61,medium
acc01682,user_01682,2024-08-07,40431,538,4,high
acc01683,user_01683,2024-06-28,45849,1888,150,low
acc01684,user_01684,2022-10-17,21283,938,41,medium
acc01685,user_01685,2024-10-27,31151,241,57,low
acc01686,user_01686,2023-09-17,11193,588,172,low
acc01687,user_01687,2024-08-24,33288,220,197,low
acc01688,user_01688,2024-02-03,36447,1340,77,low
acc01689,user_01689,2023-07-06,30210,830,5,high
acc01690,user_01690,2024-05-02,40689,509,46,medium
acc01691,user_01691,2022-04-10,31612,796,30,medium
acc01692,user_01692,2024-06-02,45485,1220,6,high
acc01693,user_01693,2023-06-01,22426,1125,161,low
acc01694,user_01694,2024-07-08,43424,1381,35,medium
acc01695,user_01695,2022-08-29,31891,244,10,high
acc01696,user_01696,2023-09-15,21323,1146,58,medium
acc01697,user_01697,2024-07-05,20187,1967,8,high
acc01698,user_01698,2023-04-30,7126,1413,67,low
acc01699,user_01699,2022-09-15,24832,680,69,medium
acc01700,user_01700,2024-10-01,14261,1683,65,low
acc01701,user_01701,2022-06-22,49478,1312,10,high
acc01702,user_01702,2023-02-25,9779,937,3,high
acc01703,user_01703,2023-11-29,40342,1193,38,medium
acc01704,user_01704,2024-06-05,44663,1806,100,low
acc01705,user_01705,2023-05-29,44535,633,126,low
acc01706,user_01706,2024-10-02,38189,26,138,low
acc01707,user_01707,2023-11-15,8359,1755,52,medium
acc01708,user_01708,2023-12-20,35971,1992,65,low
acc01709,user_01709,2023-01-12,36702,1690,1,high
acc01710,user_01710,2022-08-04,18494,1782,78,low
acc01711,user_01711,2023-10-17,46020,1218,4,high
acc01712,user_01712,2023-01-04,25086,841,131,low
acc01713,user_01713,2023-06-23,13842,1366,161,low
acc01714,user_01714,2024-08-12,12335,1147,8,high
acc01715,user_01715,2022-08-25,27343,325,142,low
acc01716,user_01716,2024-08-17,760,156,82,low
acc01717,user_01717,2024-08-07,47273,1822,21,medium
acc01718,user_01718,2022-04-09,8898,183,161,low
acc01719,user_01719,2022-08-05,29886,1840,7,high
acc01720,user_01720,2022-05-25,27898,1286,58,medium
acc01721,user_01721,2023-07-30,27795,1140,8,high
acc01722,user_01722,2024-01-04,14794,390,148,low
acc01723,user_01723,2023-05-21,32647,1744,51,low
acc01724,user_01724,2023-01-03,32881,561,35,medium
acc01725,user_01725,2023-05-22,24049,78,189,low
acc01726,user_01726,2023-08-26,46195,764,10,high
acc01727,user_01727,2023-08-27,45252,173,10,high
acc01728,user_01728,2022-08-06,49190,1605,9,high
acc01729,user_01729,2023-07-22,5127,1081,169,low
acc01730,user_01730,2024-04-25,30962,1301,25,medium
acc01731,user_01731,2022-04-24,43825,169,62,medium
acc01732,user_01732,2023-06-29,37986,649,60,medium
acc01733,user_01733,2022-06-21,22514,1105,23,medium
acc01734,user_01734,2023-09-25,33597,1865,8,high
acc01735,user_01735,2022-12-12,21726,872,196,low
acc01736,user_01736,2024-03-11,10977,82,125,low
acc01737,user_01737,2023-05-01,49114,632,79,medium
acc01738,user_01738,2023-06-04,17068,135,70,medium
acc01739,user_01739,2023-05-20,11080,1183,50,medium
acc01740,user_01740,2022-09-26,48324,1288,5,high
acc01741,user_01741,2023-08-24,5407,269,5,high
acc01742,user_01742,2022-08-14,18209,526,24,medium
acc01743,user_01743,2024-03-20,18036,1766,10,high
acc01744,user_01744,2022-12-04,7310,1246,53,low
acc01745,user_01745,2022-12-07,9904,1359,10,high
acc01746,user_01746,2022-09-27,11494,545,144,low
acc01747,user_01747,2023-08-24,11849,1647,35,medium
acc01748,user_01748,2024-11-29,22468,182,75,medium
acc01749,user_01749,2022-05-21,10102,1725,10,high
acc01750,user_01750,2022-11-05,25111,497,155,low
acc01751,user_01751,2022-12-20,41784,352,48,medium
acc01752,user_01752,2022-12-12,22614,121,10,high
acc01753,user_01753,2022-11-20,7601,117,36,medium
acc01754,user_01754,2023-11-20,31210,627,8,high
acc01755,user_01755,2024-05-07,24890,1409,186,low
acc01756,user_01756,2023-09-04,17211,307,44,medium
acc01757,user_01757,2023-10-14,777,601,75,medium
acc01758,user_01758,2023-02-07,20688,1979,147,low
acc01759,user_01759,2022-04-29,2688,209,63,medium
acc01760,user_01760,2024-01-05,28297,1260,60,medium
acc01761,user_01761,2024-03-28,21952,563,74,medium
acc01762,user_01762,2024-04-15,42883,1206,75,low
acc01763,user_01763,2022-11-02,44255,1544,168,low
acc01764,user_01764,2022-11-05,12774,1074,10,high
acc01765,user_01765,2024-02-16,35888,31,96,low
acc01766,user_01766,2022-09-03,4453,34,20,medium
acc01767,user_01767,2023-07-14,6809,1413,75,low
acc01768,user_01768,2024-05-22,47530,590,139,low
acc01769,user_01769,2024-11-28,1553,1278,99,low
acc01770,user_01770,2022-05-16,38937,1354,1,high
acc01771,user_01771,2023-03-20,7981,1460,10,high
acc01772,user_01772,2022-08-09,39628,276,2,high
acc01773,user_01773,2022-10-02,12108,1845,194,low
acc01774,user_01774,2024-04-17,19304,966,3,high
acc01775,user_01775,2024-10-16,41863,938,79,medium
acc01776,user_01776,2023-01-24,43750,1586,159,low
acc01777,user_01777,2024-07-20,4849,577,115,low
acc01778,user_01778,2023-12-01,21800,133,7,high
acc01779,user_01779,2024-07-03,28873,152,117,low
acc01780,user_01780,2023-04-18,25731,375,101,low
acc01781,user_01781,2024-09-12,9428,1117,51,medium
acc01782,user_01782,2023-04-14,42161,227,105,low
acc01783,user_01783,2024-09-18,2284,159,116,low
acc01784,user_01784,2022-12-18,16423,1601,10,high
acc01785,user_01785,2022-06-28,32617,314,54,low
acc01786,user_01786,2025-01-01,2479,1371,60,medium
acc01787,user_01787,2024-07-30,45878,685,118,low
acc01788,user_01788,2024-12-29,33776,1459,197,low
acc01789,user_01789,2023-10-13,26470,1738,172,low
acc01790,user_01790,2022-09-23,4594,1116,69,medium
acc01791,user_01791,2023-12-05,45171,1685,1,high
acc01792,user_01792,2023-06-01,35081,1924,81,low
acc01793,user_01793,2023-02-03,19846,830,135,low
acc01794,user_01794,2023-12-24,35037,1757,2,high
acc01795,user_01795,2022-08-24,30122,1567,70,low
acc01796,user_01796,2024-07-05,36338,90,101,low
acc01797,user_01797,2024-03-01,45605,808,98,low
acc01798,user_01798,2023-08-22,5561,1822,6,high
acc01799,user_01799,2022-12-11,12416,296,48,medium
acc01800,user_01800,2024-12-07,47168,1224,4,high
acc01801,user_01801,2023-11-30,4128,1633,8,high
acc01802,user_01802,2024-02-21,32747,1103,61,medium
acc01803,user_01803,2024-11-25,22235,124,54,low
acc01804,user_01804,2023-11-13,7745,443,60,low
acc01805,user_01805,2023-07-16,30039,1935,62,medium
acc01806,user_01806,2022-07-21,35164,315,75,medium
acc01807,user_01807,2024-05-08,4720,85,57,medium
acc01808,user_01808,2023-08-20,42849,49,29,medium
acc01809,user_01809,2024-04-28,45960,1338,61,low
acc01810,user_01810,2024-07-09,41462,112,1,high
acc01811,user_01811,2023-09-22,40057,359,74,low
acc01812,user_01812,2022-09-17,6968,243,24,medium
acc01813,user_01813,2024-10-29,13280,882,106,low
acc01814,user_01814,2024-02-04,7916,1411,152,low
acc01815,user_01815,2024-08-14,21075,1723,54,medium
acc01816,user_01816,2023-05-05,11367,697,1,high
acc01817,user_01817,2024-03-27,9256,1561,2,high
acc01818,user_01818,2023-01-19,24243,1143,93,low
acc01819,user_01819,2024-04-27,38141,93,8,high
acc01820,user_01820,2022-10-14,41431,1264,2,high
acc01821,user_01821,2024-12-16,31913,175,90,low
acc01822,user_01822,2024-07-02,5841,1457,1,high
acc01823,user_01823,2022-07-08,18594,862,57,medium
acc01824,user_01824,2022-10-13,31195,1427,71,medium
acc01825,user_01825,2024-08-08,41931,564,4,high
acc01826,user_01826,2023-11-07,15679,1931,48,medium
acc01827,user_01827,2023-01-24,2465,1231,10,high
acc01828,user_01828,2023-04-16,5768,1294,8,high
acc01829,user_01829,2023-10-31,299,1152,139,low
acc01830,user_01830,2024-09-03,34747,205,4,high
acc01831,user_01831,2022-08-02,49881,1115,43,medium
acc01832,user_01832,2023-09-14,41055,1360,34,medium
acc01833,user_01833,2024-11-08,12695,240,5,high
acc01834,user_01834,2023-08-11,11555,337,8,high
acc01835,user_01835,2024-11-18,3540,1330,79,medium
acc01836,user_01836,2024-06-01,28486,524,122,low
acc01837,user_01837,2024-11-18,6843,1526,166,low
acc01838,user_01838,2024-07-05,10357,1618,9,high
acc01839,user_01839,2023-07-24,7606,155,8,high
acc01840,user_01840,2023-05-06,37995,677,8,high
acc01841,user_01841,2022-11-28,44358,1849,100,low
acc01842,user_01842,2022-10-27,7217,677,108,low
acc01843,user_01843,2024-05-04,48349,854,2,high
acc01844,user_01844,2022-07-04,14461,160,7,high
acc01845,user_01845,2023-08-24,3561,1833,199,low
acc01846,user_01846,2024-05-25,39939,941,87,low
acc01847,user_01847,2023-12-16,8939,947,7,high
acc01848,user_01848,2023-03-26,23500,562,32,medium
acc01849,user_01849,2024-08-24,2103,1427,6,high
acc01850,user_01850,2024-03-20,8945,237,23,medium
acc01851,user_01851,2023-10-31,11219,1567,167,low
acc01852,user_01852,2022-07-09,19343,1246,106,low
acc01853,user_01853,2022-06-19,11136,1193,10,high
acc01854,user_01854,2024-05-11,5667,853,74,medium
acc01855,user_01855,2022-08-03,14184,1221,51,medium
acc01856,user_01856,2024-03-22,950,1505,168,low
acc01857,user_01857,2024-04-23,21449,899,113,low
acc01858,user_01858,2022-07-03,38782,1947,34,medium
acc01859,user_01859,2022-06-27,332,865,10,high
acc01860,user_01860,2023-09-08,48069,1584,1,high
acc01861,user_01861,2023-10-24,34807,817,22,medium
acc01862,user_01862,2023-09-26,32459,502,75,low
acc01863,user_01863,2022-11-22,814,1429,9,high
acc01864,user_01864,2022-05-05,14287,281,46,medium
acc01865,user_01865,2024-05-02,42443,195,125,low
acc01866,user_01866,2023-02-16,19977,341,8,high
acc01867,user_01867,2022-08-07,37380,1540,49,medium
acc01868,user_01868,2022-04-08,29808,959,21,medium
acc01869,user_01869,2024-06-26,24275,1293,7,high
acc01870,user_01870,2022-08-04,41111,154,50,low
acc01871,user_01871,2023-07-08,2143,617,135,low
acc01872,user_01872,2023-01-18,40140,1120,119,low
acc01873,user_01873,2024-06-03,44870,175,70,medium
acc01874,user_01874,2024-01-24,48218,1919,76,medium
acc01875,user_01875,2022-05-09,44214,755,9,high
acc01876,user_01876,2023-12-06,23959,963,2,high
acc01877,user_01877,2023-12-24,24014,368,22,medium
acc01878,user_01878,2023-01-11,4391,1158,55,medium
acc01879,user_01879,2024-06-06,9070,695,69,medium
acc01880,user_01880,2024-09-07,42535,989,9,high
acc01881,user_01881,2022-11-23,38018,1794,80,medium
acc01882,user_01882,2022-11-22,48825,1568,33,medium
acc01883,user_01883,2024-01-06,17521,1041,6,high
acc01884,user_01884,2024-03-24,3569,139,47,medium
acc01885,user_01885,2023-09-26,31865,1036,138,low
acc01886,user_01886,2024-08-29,30812,1463,73,medium
acc01887,user_01887,2022-09-09,34921,1852,63,medium
acc01888,user_01888,2023-04-07,24126,1648,165,low
acc01889,user_01889,2023-01-23,4300,395,80,medium
acc01890,user_01890,2024-10-11,25603,1848,72,low
acc01891,user_01891,2022-04-26,5042,233,5,high
acc01892,user_01892,2024-09-09,45683,313,5,high
acc01893,user_01893,2022-07-21,13386,1076,88,low
acc01894,user_01894,2024-03-07,27298,1995,21,medium
acc01895,user_01895,2022-05-23,8652,980,54,medium
acc01896,user_01896,2023-10-05,48346,1330,157,low
acc01897,user_01897,2024-06-22,4125,55,5,high
acc01898,user_01898,2023-03-13,22012,853,9,high
acc01899,user_01899,2023-03-02,42339,1621,41,medium
acc01900,user_01900,2023-05-05,43637,1437,174,low
acc01901,user_01901,2023-06-20,29180,947,73,medium
acc01902,user_01902,2024-08-19,20086,361,195,low
acc01903,user_01903,2023-08-25,24372,1998,108,low
acc01904,user_01904,2024-08-03,23142,592,62,low
acc01905,user_01905,2023-04-09,10537,1467,92,low
acc01906,user_01906,2024-06-29,11492,1728,38,medium
acc01907,user_01907,2022-06-20,43670,1637,64,medium
acc01908,user_01908,2024-05-03,7662,94,3,high
acc01909,user_01909,2024-08-25,28894,543,197,low
acc01910,user_01910,2024-06-05,36863,1458,97,low
acc01911,user_01911,2024-01-15,9695,773,6,high
acc01912,user_01912,2022-04-09,10655,1102,188,low
acc01913,user_01913,2022-06-04,1633,838,81,low
acc01914,user_01914,2022-05-07,30018,1910,87,low
acc01915,user_01915,2024-12-28,48398,1128,89,low
acc01916,user_01916,2023-03-11,46232,615,41,medium
acc01917,user_01917,2022-04-15,49424,1184,124,low
acc01918,user_01918,2022-10-06,37043,1502,29,medium
acc01919,user_01919,2023-01-27,7360,1508,136,low
acc01920,user_01920,2024-08-12,44433,1138,60,low
acc01921,user_01921,2024-12-07,26321,1274,5,high
acc01922,user_01922,2024-01-02,6060,678,8,high
acc01923,user_01923,2023-03-17,12789,1204,10,high
acc01924,user_01924,2022-10-24,18214,410,34,medium
acc01925,user_01925,2023-06-30,29193,1396,2,high
acc01926,user_01926,2022-04-08,33540,817,25,medium
acc01927,user_01927,2024-02-11,39529,1249,8,high
acc01928,user_01928,2024-11-05,43697,749,80,medium
